|2000|,|C00032797|,|Vinson & Elkins|,,|Vinson & Elkins|,|C00032797|,|PB|,||,,|K1000|,|Duns|,|N|,|0|,1
|2000|,|C00032805|,|Atlantic Richfield|,|BP|,|BP|,|C00032805|,|PB|,||,,|E1110|,|Hvr01|,|N|,|1|,1
|2000|,|C00032979|,|Teamsters Union|,|Teamsters Union|,|Teamsters Union|,|C00032979|,|PL|,||,,|LT300|,|Phone|,|N|,|0|,1
|2000|,|C00032995|,|Amalgamated Transit Union|,,|Amalgamated Transit Union|,|C00032995|,|PL|,||,,|LT000|,|WebDS|,|N|,|0|,1
|2000|,|C00033092|,|Winn-Dixie Stores|,,|Winn-Dixie Stores|,|C00033092|,|PB|,||,,|G2400|,|Hoovers|,|N|,|0|,1
|2000|,|C00033134|,|Colorado Republican Campaign Cmte|,,|Republican Party of Colorado|,|C00033134|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2000|,|C00033167|,|Dominion Peoples Natural Gas|,|Dominion Resources|,|Dominion Resources|,|C00033167|,|PB|,||,,|E1140|,|Hoovers|,|N|,|0|,1
|2000|,|C00033423|,|Household International|,,|Household International|,|C00033423|,|PB|,||,,|F1400|,|Hvr01|,|Y|,|0|,1
|2000|,|C00033431|,|Tenth Congr District Democratic Cmte|,,|Democratic Party of Michigan|,|C00033431|,|DP|,||,|D|,|Z5200|,|Report|,|N|,|0|,1
|2000|,|C00033456|,|Phelps Dodge Corp|,,|Phelps Dodge Corp|,|C00033456|,|PB|,||,,|E1220|,|Hoovers|,|N|,|0|,1
|2000|,|C00033530|,|BP|,|BP|,|BP|,|C00033530|,|PB|,||,,|E1110|,|Hvr04|,|N|,|1|,1
|2000|,|C00033548|,|First Hawaiian Bank|,,|BancWest Corp|,|C00033548|,|PB|,||,,|F1100|,|Hoovers|,|N|,|0|,1
|2000|,|C00033555|,|Flowers Industries|,,|Flowers Industries|,|C00033555|,|PB|,||,,|G2100|,|Hvr08|,|N|,|0|,1
|2000|,|C00033589|,|Corning Inc|,,|Corning Inc|,|C00033589|,|PB|,||,,|C4000|,|Hvr01|,|Y|,|0|,1
|2000|,|C00033704|,|FMC Corp|,,|FMC Corp|,|C00033704|,|PB|,||,,|M1000|,|Hvr01|,|Y|,|0|,1
|2000|,|C00033753|,|Wells Fargo|,|Wells Fargo|,|Wells Fargo|,|C00033753|,|PB|,||,,|F1100|,|WebDA|,|N|,|0|,1
|2000|,|C00033779|,|Real Estate Roundtable|,,|Real Estate Roundtable|,|C00033779|,|PB|,||,,|F4100|,|AFP88|,|N|,|0|,1
|2000|,|C00033795|,|Arizona Cotton Growers Assn|,|National Cotton Council|,|National Cotton Council|,|C00033795|,|PB|,||,,|A1100|,|Name|,|N|,|0|,1
|2000|,|C00033944|,|American Feed Industry Assn|,,|American Feed Industry Assn|,|C00033944|,|PB|,||,,|A3100|,|NTPA89|,|N|,|0|,1
|2000|,|C00033969|,|Novartis Corp|,,|Novartis Corp|,|C00033969|,|PB|,||,,|H4300|,|Hvr01|,|Y|,|1|,1
|2000|,|C00033977|,|RR Donnelley & Sons|,,|RR Donnelley & Sons|,|C00033977|,|PB|,||,,|C1300|,|Hvr01|,|Y|,|0|,1
|2000|,|C00034033|,|Republican Party of South Carolina|,,|Republican Party of South Carolina|,|C00034033|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2000|,|C00034041|,|Kerr-McGee Corp|,,|Kerr-McGee Corp|,|C00034041|,|PB|,||,,|E1120|,|Hvr01|,|Y|,|0|,1
|2000|,|C00034066|,|Hospital & Health Care Employees 1199C|,|American Fedn of St/Cnty/Munic Employees|,|American Fedn of St/Cnty/Munic Employees|,|C00034066|,|PL|,||,,|LH100|,|Name|,|N|,|0|,1
|2000|,|C00034132|,|Fluor Corp|,,|Fluor Corp|,|C00034132|,|PB|,||,,|B1000|,|Hvr01|,|Y|,|0|,1
|2000|,|C00034157|,|AFLAC Inc|,,|AFLAC Inc|,|C00034157|,|PB|,||,,|F3200|,|Hoovers|,|N|,|0|,1
|2000|,|C00034173|,|National Machine Tool Builders Assn|,,|National Machine Tool Builders Assn|,|C00034173|,|PB|,||,,|M2300|,|AFP88|,|N|,|0|,1
|2000|,|C00034181|,|LTV Corp|,,|LTV Steel|,|C00034181|,|PB|,||,,|M2100|,|Hoovers|,|N|,|0|,1
|2000|,|C00034207|,|Berry Co|,|BellSouth Corp|,|BellSouth Corp|,|C00034207|,|PB|,||,,|G5220|,|PhLM|,|N|,|0|,1
|2000|,|C00034256|,|National Womens Political Caucus|,|National Womens Political Caucus|,|National Womens Political Caucus|,|C00034256|,|PI|,||,,|J7400|,|Phone|,|N|,|0|,1
|2000|,|C00034272|,|National Chicken Council|,,|National Chicken Council|,|C00034272|,|PB|,||,,|A2300|,|NTPA89|,|N|,|0|,1
|2000|,|C00034298|,|PPG Industries|,,|PPG Industries|,|C00034298|,|PB|,||,,|M1600|,|Hvr01|,|Y|,|0|,1
|2000|,|C00034330|,|Owens-Illinois|,,|Owens-Illinois|,|C00034330|,|PB|,||,,|M7200|,|Hvr01|,|Y|,|0|,1
|2000|,|C00034355|,|Paccar Inc|,,|Paccar Inc|,|C00034355|,|PB|,||,,|T3200|,|Hvr01|,|N|,|0|,1
|2000|,|C00034363|,|WJ Communications|,,|Fox Paine & Co|,|C00034363|,|PB|,||,,|C4000|,|Hoovers|,|N|,|0|,1
|2000|,|C00034405|,|International Paper|,|International Paper|,|International Paper|,|C00034405|,|PB|,||,,|A5200|,|Hvr01|,|Y|,|0|,1
|2000|,|C00034470|,|Guinness/UDV North America|,,|Guinness/UDV North America|,|C00034470|,|PB|,||,,|G2820|,|Hvr02|,|N|,|1|,1
|2000|,|C00034488|,|Anheuser-Busch|,,|Anheuser-Busch|,|C00034488|,|PB|,||,,|G2810|,|Hvr01|,|N|,|0|,1
|2000|,|C00034504|,|American National Can Group|,,|American National Can Group|,|C00034504|,|PB|,||,,|M7300|,|Hvr01|,|N|,|0|,1
|2000|,|C00034538|,|Mead Corp|,,|Mead Corp|,|C00034538|,|PB|,||,,|A5200|,|Hvr01|,|N|,|0|,1
|2000|,|C00034553|,|ASARCO Inc|,,|ASARCO Inc|,|C00034553|,|PB|,||,,|E1220|,|Hvr01|,|N|,|1|,1
|2000|,|C00034595|,|Wells Fargo|,|Wells Fargo|,|Wells Fargo|,|C00034595|,|PB|,||,,|F1100|,|WebDA|,|N|,|0|,1
|2000|,|C00034645|,|American Soc for Clinical Lab Science|,,|American Soc for Clinical Lab Science|,|C00034645|,|PB|,||,,|H1700|,|NTPA96|,|N|,|0|,1
|2000|,|C00034678|,|American Waterways Operators|,,|American Waterways Operators|,|C00034678|,|PB|,||,,|T6200|,|NTPA89|,|N|,|0|,1
|2000|,|C00034728|,|True Companies|,,|True Companies|,|C00034728|,|PB|,||,,|E1120|,|AFP98|,|Y|,|0|,1
|2000|,|C00034785|,|American Collectors Assn|,,|American Collectors Assn|,|C00034785|,|PB|,||,,|F5200|,|NTPA89|,|N|,|0|,1
|2000|,|C00034827|,|Eaton Corp|,|Eaton Corp|,|Eaton Corp|,|C00034827|,|PB|,||,,|M2300|,|Hvr01|,|N|,|0|,1
|2000|,|C00034876|,|Safeco Corp|,,|Safeco Corp|,|C00034876|,|PB|,||,,|F3100|,|Hvr01|,|N|,|0|,1
|2000|,|C00034884|,|Amway/Alticor Inc|,,|Amway/Alticor Inc|,|C00034884|,|PB|,||,,|G4800|,|Hvr01|,|N|,|0|,1
|2000|,|C00034934|,|Simpson Investment|,,|Simpson Investment|,|C00034934|,|PB|,||,,|A5000|,|Hvr01|,|N|,|0|,1
|2000|,|C00034942|,|National Assn of Federal Veterinarians|,|American Veterinary Medical Assn|,|American Veterinary Medical Assn|,|C00034942|,|PB|,||,,|A4500|,|NTPA97|,|N|,|0|,1
|2000|,|C00035006|,|Chevron Corp|,,|Chevron Corp|,|C00035006|,|PB|,||,,|E1110|,|Hvr01|,|N|,|0|,1
|2000|,|C00035048|,|Transtar Inc|,|USX Corp|,|USX Corp|,|C00035048|,|PB|,||,,|T5100|,|Hvr01|,|N|,|0|,1
|2000|,|C00035154|,|League of Conservation Voters/Oregon|,|League of Conservation Voters|,|League of Conservation Voters|,|C00035154|,|PI|,||,,|JE300|,|Name|,|N|,|0|,1
|2000|,|C00035162|,|Union Carbide|,,|Union Carbide|,|C00035162|,|PB|,||,,|M1000|,|Hoovers|,|N|,|0|,1
|2000|,|C00035204|,|Petroleum Marketers Assn|,|Petroleum Marketers Assn|,|Petroleum Marketers Assn|,|C00035204|,|PB|,||,,|E1170|,|AFP88|,|N|,|0|,1
|2000|,|C00035220|,|Westinghouse Electric|,|BNFL Inc|,|BNFL Inc|,|C00035220|,|PB|,||,,|E1320|,|Hvr06|,|Y|,|1|,1
|2000|,|C00035253|,|Oregon Bankers Assn|,|American Bankers Assn|,|American Bankers Assn|,|C00035253|,|PB|,||,,|F1100|,|AFP88|,|N|,|0|,1
|2000|,|C00035451|,|Air Line Pilots Assn|,|Air Line Pilots Assn|,|Air Line Pilots Assn|,|C00035451|,|PL|,||,,|LT100|,|AFP88|,|N|,|0|,1
|2000|,|C00035477|,|Cotton Warehouse Assn of America|,,|Cotton Warehouse Assn of America|,|C00035477|,|PB|,||,,|A1100|,|NTPA89|,|N|,|0|,1
|2000|,|C00035501|,|Comerica Inc|,,|Comerica Inc|,|C00035501|,|PB|,||,,|F1100|,|Hoovers|,|N|,|0|,1
|2000|,|C00035519|,|PNC Bank Corp|,|PNC Financial Services|,|PNC Financial Services|,|C00035519|,|PB|,||,,|F1100|,|FYB98|,|N|,|0|,1
|2000|,|C00035535|,|Consumer Bankers Assn|,,|Consumer Bankers Assn|,|C00035535|,|PB|,||,,|F1000|,|NTPA89|,|N|,|0|,1
|2000|,|C00035600|,|Democratic Party of Iowa|,,|Democratic Party of Iowa|,|C00035600|,|DP|,||,|D|,|Z5200|,|Report|,|N|,|0|,1
|2000|,|C00035618|,|Vermont Repub Federal Elections Cmte|,,|Republican Party of Vermont|,|C00035618|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2000|,|C00035667|,|Litton Industries|,|Litton Industries|,|Litton Industries|,|C00035667|,|PB|,||,,|D5000|,|Hvr01|,|N|,|0|,1
|2000|,|C00035675|,|Bristol-Myers Squibb|,,|Bristol-Myers Squibb|,|C00035675|,|PB|,||,,|H4300|,|Hvr01|,|N|,|0|,1
|2000|,|C00035683|,|United Technologies|,,|United Technologies|,|C00035683|,|PB|,||,,|D2000|,|Hvr01|,|Y|,|0|,1
|2000|,|C00035691|,|Halliburton Co|,|Halliburton Co|,|Halliburton Co|,|C00035691|,|PB|,||,,|E1150|,|Hvr01|,|Y|,|0|,1
|2000|,|C00035709|,|TXU Corp/Transmission & Pipeline|,|TXU Corp|,|TXU Corp|,|C00035709|,|PB|,||,,|E1120|,|Phone|,|N|,|0|,1
|2000|,|C00035766|,|Oregon Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00035766|,|PB|,||,,|H1100|,|Name|,|N|,|0|,1
|2000|,|C00035774|,|Magazine Publishers of America|,,|Magazine Publishers of America|,|C00035774|,|PB|,||,,|C1100|,|NTPA89|,|N|,|0|,1
|2000|,|C00035857|,|Wheeling-Pittsburgh Steel|,,|WHX Corp|,|C00035857|,|PB|,||,,|M2100|,|Hoovers|,|N|,|0|,1
|2000|,|C00036004|,|Fifth Congressional Dist Democratic Pty|,,|Democratic Party of Michigan|,|C00036004|,|DP|,||,|D|,|Z5200|,|Report|,|N|,|0|,1
|2000|,|C00036194|,|Ted Weiss for Congress|,,|Ted Weiss for Congress|,|N00000952|,|DN|,|H6NY20050|,|D|,|Z1200|,|Report|,|N|,|0|,0
|2000|,|C00037606|,|Norm Dicks for Congress Cmte|,,|Norm Dicks for Congress Cmte|,|N00007918|,|DW|,|H6WA06021|,|D|,|Z1200|,|Report|,|N|,|0|,1
|2000|,|C00038323|,|Ed Jenkins for Congress|,,|Ed Jenkins for Congress|,|N00002543|,|DN|,|H6GA09029|,|D|,|Z1200|,|Report|,|N|,|0|,1
|2000|,|C00038505|,|North Carolina Republican Executive Cmte|,,|Republican Party of North Carolina|,|C00038505|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2000|,|C00038570|,|Public Service Research Council|,,|Public Service Research Council|,|C00038570|,|PI|,||,,|J4000|,|WebCH|,|N|,|0|,1
|2000|,|C00038604|,|American Financial Services Assn|,,|American Financial Services Assn|,|C00038604|,|PB|,||,,|F1400|,|AFP88|,|N|,|0|,1
|2000|,|C00038612|,|Sears, Roebuck & Co|,,|Sears, Roebuck & Co|,|C00038612|,|PB|,||,,|G4300|,|Hvr01|,|Y|,|0|,1
|2000|,|C00038695|,|Eastern Airlines|,,|Eastern Airlines|,|C00038695|,|PB|,||,,|T1100|,|Name|,|N|,|0|,0
|2000|,|C00038794|,|Dravo Corp|,,|Dravo Corp|,|C00038794|,|PB|,||,,|E1230|,|WebEC|,|N|,|0|,0
|2000|,|C00038810|,|Raytheon E-Systems/Garland Division|,|Raytheon Co|,|Raytheon Co|,|C00038810|,|PB|,||,,|D3000|,|Hoovers|,|N|,|0|,1
|2000|,|C00038927|,|Supima Assn of America|,,|Supima Assn of America|,|C00038927|,|PB|,||,,|A1100|,|WebCH|,|Y|,|0|,1
|2000|,|C00038968|,|Missouri Farm Bureau/W Central Dist|,|American Farm Bureau|,|American Farm Bureau|,|C00038968|,|PB|,||,,|A6000|,|Phone|,|N|,|0|,1
|2000|,|C00039016|,|Cleveland-Cliffs|,,|Cleveland-Cliffs|,|C00039016|,|PB|,||,,|E1220|,|Hoovers|,|N|,|0|,1
|2000|,|C00039040|,|Whirlpool Corp|,,|Whirlpool Corp|,|C00039040|,|PB|,||,,|M4300|,|Hoovers|,|N|,|0|,1
|2000|,|C00039057|,|Rohm & Haas|,,|Rohm & Haas|,|C00039057|,|PB|,||,,|M1000|,|Hvr01|,|Y|,|0|,1
|2000|,|C00039123|,|New Jersey Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00039123|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2000|,|C00039131|,|Boise Cascade|,,|Boise Cascade|,|C00039131|,|PB|,||,,|A5200|,|Hvr01|,|Y|,|0|,1
|2000|,|C00039164|,|Teamsters Local 959|,|Teamsters Union|,|Teamsters Union|,|C00039164|,|PL|,||,,|LT300|,|AFP90|,|N|,|0|,1
|2000|,|C00039206|,|Williams & Jensen|,,|Williams & Jensen|,|C00039206|,|PB|,||,,|K2000|,|webEW|,|N|,|0|,1
|2000|,|C00039214|,|National Lumber & Bldg Material Dealers|,,|National Lumber & Bldg Material Dealers|,|C00039214|,|PB|,||,,|B5000|,|EncAssns|,|N|,|0|,1
|2000|,|C00039248|,|Nevada Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00039248|,|PB|,||,,|H1100|,|Name|,|N|,|0|,1
|2000|,|C00039305|,|Citigroup Inc|,|Citigroup Inc|,|Citigroup Inc|,|C00039305|,|PB|,||,,|F1100|,|WebLM|,|N|,|0|,1
|2000|,|C00039321|,|PepsiCo Inc|,,|PepsiCo Inc|,|C00039321|,|PB|,||,,|G2600|,|Hvr01|,|N|,|0|,1
|2000|,|C00039404|,|Budd Co|,,|ThyssenKrupp Steel|,|C00039404|,|PB|,||,,|T2200|,|Hvr01|,|N|,|1|,1
|2000|,|C00039461|,|Ball Corp|,,|Ball Corp|,|C00039461|,|PB|,||,,|M7300|,|Hvr01|,|Y|,|0|,1
|2000|,|C00039479|,|Union Camp Corp|,,|Union Camp Corp|,|C00039479|,|PB|,||,,|A5200|,|Hvr01|,|Y|,|0|,1
|2000|,|C00039503|,|Shell Oil|,,|Shell Oil|,|C00039503|,|PB|,||,,|E1110|,|Hvr01|,|N|,|1|,1
|2000|,|C00039552|,|Kellogg Co|,,|Kellogg Co|,|C00039552|,|PB|,||,,|G2100|,|Hoovers|,|N|,|0|,1
|2000|,|C00039578|,|Council of Insurance Agents & Brokers|,,|Council of Insurance Agents & Brokers|,|C00039578|,|PB|,||,,|F3100|,|NTPA96|,|N|,|0|,1
|2000|,|C00039610|,|HOUPAC|,,|HOUPAC|,|C00039610|,|PB|,||,,|E1120|,|AFP88|,|N|,|0|,1
|2000|,|C00039677|,|Andy Jacobs for Congress Cmte|,,|Andy Jacobs for Congress Cmte|,|N00003788|,|DN|,|H6IN11040|,|D|,|Z1200|,|Report|,|N|,|0|,0
|2000|,|C00039941|,|Arizona Bankers Assn|,|American Bankers Assn|,|American Bankers Assn|,|C00039941|,|PB|,||,,|F1100|,|AFP88|,|N|,|0|,1
|2000|,|C00040006|,|Bank One Corp|,|Bank One Corp|,|Bank One Corp|,|C00040006|,|PB|,||,,|F1100|,|FYB98|,|N|,|0|,1
|2000|,|C00040147|,|Scott Technologies|,,|Scott Technologies|,|C00040147|,|PB|,||,,|C5000|,|WebEC|,|Y|,|0|,0
|2000|,|C00040170|,|US Airways|,,|US Airways|,|C00040170|,|PB|,||,,|T1100|,|Hoovers|,|N|,|0|,1
|2000|,|C00040220|,|Republican Party of Tennessee|,,|Republican Party of Tennessee|,|C00040220|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2000|,|C00040238|,|Burlington Industries|,,|Burlington Industries|,|C00040238|,|PB|,||,,|M8000|,|Hvr01|,|N|,|0|,1
|2000|,|C00040246|,|Dow Corning|,|Dow Chemical/Corning|,|Dow Chemical/Corning|,|C00040246|,|PB|,||,,|M1500|,|Hoovers|,|N|,|0|,1
|2000|,|C00040253|,|Allstate Insurance|,,|Allstate Insurance|,|C00040253|,|PB|,||,,|F3100|,|Hoovers|,|N|,|0|,1
|2000|,|C00040279|,|Abbott Laboratories|,,|Abbott Laboratories|,|C00040279|,|PB|,||,,|H4300|,|Hvr01|,|N|,|0|,1
|2000|,|C00040329|,|National Retail Federation|,,|National Retail Federation|,|C00040329|,|PB|,||,,|G4000|,|NTPA96|,|N|,|0|,1
|2000|,|C00040352|,|Tri Valley Growers|,,|Tri Valley Growers|,|C00040352|,|PB|,||,,|G2100|,|Hoovers|,|N|,|0|,1
|2000|,|C00040360|,|Midland Enterprises|,,|Midland Enterprises|,|C00040360|,|PB|,||,,|T6200|,|WebEC|,|N|,|0|,1
|2000|,|C00040394|,|Williams Companies|,,|Williams Companies|,|C00040394|,|PB|,||,,|E1140|,|Hoovers|,|N|,|0|,1
|2000|,|C00040428|,|Missouri Farm Bureau/NW Dist|,|American Farm Bureau|,|American Farm Bureau|,|C00040428|,|PB|,||,,|A6000|,|Phone|,|N|,|0|,1
|2002|,|C00000042|,|Illinois Tool Works|,,|Illinois Tool Works|,|C00000042|,|PB|,||,,|M2300|,|Hoovers|,|N|,|0|,1
|2002|,|C00000059|,|Hallmark Cards|,,|Hallmark Cards|,|C00000059|,|PB|,||,,|C1400|,|Hoovers|,|N|,|0|,1
|2002|,|C00000125|,|Archer for Congress Cmte|,,|Archer for Congress Cmte|,|N00005822|,|RN|,|H6TX07029|,|R|,|Z1100|,|Report|,|N|,|0|,1
|2002|,|C00000372|,|Maintenance of Way Employees|,,|Maintenance of Way Employees|,|C00000372|,|PL|,||,,|LT400|,|AFP88|,|N|,|0|,1
|2002|,|C00000422|,|American Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00000422|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00000489|,|Teamsters Local 886|,|Teamsters Union|,|Teamsters Union|,|C00000489|,|PL|,||,,|LT300|,|Name|,|N|,|0|,1
|2002|,|C00000547|,|Kansas Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00000547|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00000638|,|Indiana Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00000638|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00000729|,|American Dental Assn|,|American Dental Assn|,|American Dental Assn|,|C00000729|,|PB|,||,,|H1400|,|AFP88|,|N|,|0|,1
|2002|,|C00000794|,|Lent, Scrivner & Roth|,,|Lent, Scrivner & Roth|,|C00000794|,|PB|,||,,|K2000|,|WebSW|,|N|,|0|,1
|2002|,|C00000885|,|Painters & Allied Trades Union|,|Painters & Allied Trades Union|,|Painters & Allied Trades Union|,|C00000885|,|PL|,||,,|LB100|,|AFP99|,|N|,|0|,1
|2002|,|C00000901|,|National Assn of Home Builders|,|National Assn of Home Builders|,|National Assn of Home Builders|,|C00000901|,|PB|,||,,|B2000|,|AFP88|,|Y|,|0|,1
|2002|,|C00000935|,|Democratic Congressional Campaign Cmte|,|Democratic Congressional Campaign Cmte|,|Democratic Congressional Campaign Cmte|,|C00000935|,|DP|,||,|D|,|Z5200|,|Report|,|N|,|0|,1
|2002|,|C00000984|,|US Telecom Assn|,,|US Telecom Assn|,|C00000984|,|PB|,||,,|C4100|,|Phone|,|N|,|0|,1
|2002|,|C00000992|,|Branch County Republican Cmte|,,|Republican Party of Michigan|,|C00000992|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2002|,|C00001008|,|Louisiana Medical Society|,|American Medical Assn|,|American Medical Assn|,|C00001008|,|PB|,||,,|H1100|,|WebEC|,|N|,|0|,1
|2002|,|C00001016|,|Carpenters & Joiners Union|,|Carpenters & Joiners Union|,|Carpenters & Joiners Union|,|C00001016|,|PL|,||,,|LB100|,|AFP99|,|N|,|0|,1
|2002|,|C00001081|,|Dickinson Second District Cmte|,,|Dickinson Second District Cmte|,|N00003065|,|RN|,|H6AL02050|,|R|,|Z1100|,|Report|,|N|,|0|,0
|2002|,|C00001099|,|Teamsters Local 42|,|Teamsters Union|,|Teamsters Union|,|C00001099|,|PL|,||,,|LT300|,|AFP90|,|N|,|0|,1
|2002|,|C00001156|,|Michigan League of Savings Institutions|,|America's Community Bankers|,|America's Community Bankers|,|C00001156|,|PB|,||,,|F1200|,|AFP90|,|N|,|0|,1
|2002|,|C00001180|,|Michigan Medical Society|,|American Medical Assn|,|American Medical Assn|,|C00001180|,|PB|,||,,|H1100|,|WebEC|,|N|,|0|,1
|2002|,|C00001198|,|American Hotel & Lodging Assn|,,|American Hotel & Lodging Assn|,|C00001198|,|PB|,||,,|T9100|,|AFP88|,|N|,|0|,1
|2002|,|C00001214|,|Texas Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001214|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00001289|,|Unocal Corp|,,|Unocal Corp|,|C00001289|,|PB|,||,,|E1120|,|Hvr01|,|Y|,|0|,1
|2002|,|C00001305|,|Republican Party of Virginia|,,|Republican Party of Virginia|,|C00001305|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2002|,|C00001313|,|Republican Party of Minnesota|,,|Republican Party of Minnesota|,|C00001313|,|RP|,||,|R|,|Z5100|,|Report|,|N|,|0|,1
|2002|,|C00001347|,|Hawaii Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001347|,|PB|,||,,|H1100|,|WebEC|,|N|,|0|,1
|2002|,|C00001388|,|Dairy Farmers of America|,,|Dairy Farmers of America|,|C00001388|,|PB|,||,,|A2000|,|Hoovers|,|N|,|0|,1
|2002|,|C00001420|,|Missouri Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001420|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00001461|,|Alaska Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001461|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00001636|,|United Transportation Union|,|United Transportation Union|,|United Transportation Union|,|C00001636|,|PL|,||,,|LT000|,|WebEC|,|N|,|0|,1
|2002|,|C00001685|,|Georgia Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001685|,|PB|,||,,|H1100|,|Name|,|N|,|0|,1
|2002|,|C00001727|,|Business Industry PAC|,,|Business Industry PAC|,|C00001727|,|PB|,||,,|G1300|,|AFP88|,|N|,|0|,1
|2002|,|C00001743|,|International Longshoremens Assn 1814|,|International Longshoremens Assn|,|International Longshoremens Assn|,|C00001743|,|PL|,||,,|LT500|,|AFP88|,|N|,|0|,1
|2002|,|C00001776|,|New Mexico Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001776|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00001818|,|Washington Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00001818|,|PB|,||,,|H1100|,|Name|,|N|,|0|,1
|2002|,|C00001875|,|America's Community Bankers|,|America's Community Bankers|,|America's Community Bankers|,|C00001875|,|PB|,||,,|F1200|,|NTPA96|,|N|,|0|,1
|2002|,|C00001917|,|Wyoming State Democratic Central Cmte|,,|Democratic Party of Wyoming|,|C00001917|,|DP|,||,|D|,|Z5200|,|Report|,|N|,|0|,1
|2002|,|C00001966|,|Fund for a Conservative Majority|,,|Fund for a Conservative Majority|,|C00001966|,|PI|,||,,|J1100|,|AFP88|,|N|,|0|,1
|2002|,|C00002089|,|Communications Workers of America|,|Communications Workers of America|,|Communications Workers of America|,|C00002089|,|PL|,||,,|LC100|,|Phone|,|N|,|0|,1
|2002|,|C00002147|,|Nebraska Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00002147|,|PB|,||,,|H1100|,|Name|,|N|,|0|,1
|2002|,|C00002154|,|Spence for Congress Cmte|,,|Spence for Congress Cmte|,|N00002414|,|RN|,|H6SC02043|,|R|,|Z1100|,|Report|,|N|,|0|,1
|2002|,|C00002238|,|National Council of Farmer Co-ops|,,|National Council of Farmer Co-ops|,|C00002238|,|PB|,||,,|A6000|,|Phone|,|N|,|0|,1
|2002|,|C00002261|,|Federation of American Hospitals|,,|Federation of American Hospitals|,|C00002261|,|PB|,||,,|H2100|,|Name|,|N|,|0|,1
|2002|,|C00002394|,|Paper Allied-Ind Chem/Energy Wkrs Union|,|Paper Allied-Ind Chem/Energy Wkrs Union|,|Paper Allied-Ind Chem/Energy Wkrs Union|,|C00002394|,|PL|,||,,|LM100|,|AFP88|,|N|,|0|,1
|2002|,|C00002469|,|Machinists/Aerospace Workers Union|,|Machinists/Aerospace Workers Union|,|Machinists/Aerospace Workers Union|,|C00002469|,|PL|,||,,|LM100|,|Phone|,|N|,|0|,1
|2002|,|C00002501|,|Maryland Medical Assn|,|American Medical Assn|,|American Medical Assn|,|C00002501|,|PB|,||,,|H1100|,|AFP88|,|N|,|0|,1
|2002|,|C00002592|,|Cmte to Re-elect Tom Foley|,,|Cmte to Re-elect Tom Foley|,|N00007967|,|DN|,|H6WA05023|,|D|,|Z1200|,|Report|,|N|,|0|,0
|2002|,|C00002600|,|John D Dingell for Congress Cmte|,,|John D Dingell for Congress Cmte|,|N00001783|,|DW|,|H6MI16034|,|D|,|Z1200|,|Report|,|N|,|0|,1
|2002|,|C00002766|,|United Food & Commercial Workers Union|,|United Food & Commercial Workers Union|,|United Food & Commercial Workers Union|,|C00002766|,|PL|,||,,|LG100|,|AFP88|,|N|,|0|,1
|2002|,|C00002790|,|Olin Corp|,,|Olin Corp|,|C00002790|,|PB|,||,,|M5000|,|Hvr01|,|Y|,|0|,1
|2002|,|C00002832|,|United Auto Workers|,|United Auto Workers|,|United Auto Workers|,|C00002832|,|PL|,||,,|LM150|,|SK/LM|,|N|,|0|,1
|2002|,|C00002840|,|United Auto Workers|,|United Auto Workers|,|United Auto Workers|,|C00002840|,|PL|,||,,|LM150|,|SK/LM|,|N|,|0|,1
|2002|,|C00002881|,|American Trucking Assns|,,|American Trucking Assns|,|C00002881|,|PB|,||,,|T3100|,|AFP88|,|N|,|0|,1
